Time,Current Trial,Head X,Head Y,Head Z,Neck X,Neck Y,Neck Z,SpineShoulder X,SpineShoulder Y,SpineShoulder Z,SpineMid X,SpineMid Y,SpineMid Z,SpineBase X,SpineBase Y,SpineBase Z,RightShoulder X,RightShoulder Y,RightShoulder Z,LeftShoulder X,LeftShoulder Y,LeftShoulder Z,RightElbow X,RightElbow Y,RightElbow Z,LeftElbow X,LeftElbow Y,LeftElbow Z,RightWrist X,RightWrist Y,RightWrist Z,LeftWrist X,LeftWrist Y,LeftWrist Z,RightHand X,RightHand Y,RightHand Z,LeftHand X,LeftHand Y,LeftHand Z,RightThumb X,RightThumb Y,RightThumb Z,LeftThumb X,LeftThumb Y,LeftThumb Z,RightHandTip X,RightHandTip Y,RightHandTip Z,LeftHandTip X,LeftHandTip Y,LeftHandTip Z,RightHip X,RightHip Y,RightHip Z,LeftHip X,LeftHip Y,LeftHip Z,RightKnee X,RightKnee Y,RightKnee Z,LeftKnee X,LeftKnee Y,LeftKnee Z,RightAnkle X,RightAnkle Y,RightAnkle Z,LeftAnkle X,LeftAnkle Y,LeftAnkle Z,RightFoot X,RightFoot Y,RightFoot Z,LeftFoot X,LeftFoot Y,LeftFoot Z
146.5676,1,-0.007973284,1.395696,-1.134,-0.005906075,1.276077,-1.166137,-0.00387463,1.18076,-1.16233,-0.001835406,1.085502,-1.157834,0.002216071,0.9907469,-1.147658,0.1693929,1.241578,-1.11275,-0.1878006,1.230222,-1.160114,0.209556,1.147026,-0.9180713,-0.2453994,1.01903,-1.183209,0.16449,1.138199,-0.702795,-0.2047541,0.9180038,-0.9919119,0.1122209,1.171676,-0.6332828,-0.2139833,0.8552777,-0.9236108,0.1249428,1.143401,-0.6775305,-0.1893864,0.8884639,-0.958437,0.1277593,1.174359,-0.6191112,-0.2321202,0.8465316,-0.9302469,0.09267583,0.813107,-1.133188,-0.0814527,0.8092321,-1.148095,0.06727374,0.5913391,-0.8225846,-0.05927324,0.5899736,-0.8354698,0.04255205,0.3755144,-0.5203056,-0.03768829,0.3765911,-0.531223,0.03354958,0.2969189,-0.4102266,-0.0298278,0.2988851,-0.4204277
146.5785,1,-0.008453071,1.395611,-1.133867,-0.006381005,1.276052,-1.166227,-0.00428468,1.18073,-1.1626,-0.002179146,1.085464,-1.158282,0.002030283,0.9907306,-1.147975,0.168869,1.241628,-1.112721,-0.1882356,1.230076,-1.159923,0.2078144,1.148591,-0.9170676,-0.2444955,1.018688,-1.184476,0.1639366,1.138634,-0.7015949,-0.2038506,0.9174162,-0.9933087,0.1115809,1.171916,-0.632054,-0.213458,0.8548217,-0.9249392,0.1243727,1.143722,-0.676333,-0.1886711,0.8879763,-0.9596602,0.1271105,1.174616,-0.6178757,-0.2315314,0.8460289,-0.9316859,0.09267342,0.8132104,-1.133187,-0.08145028,0.8091286,-1.148095,0.06727308,0.5914235,-0.8225975,-0.0592705,0.5898893,-0.8354571,0.04255301,0.3755803,-0.5203317,-0.03768533,0.3765252,-0.5311976,0.03355104,0.2969781,-0.4102575,-0.02982479,0.298826,-0.4203975
146.5898,1,-0.008784533,1.39555,-1.133744,-0.006732941,1.276035,-1.166263,-0.004594684,1.180708,-1.162763,-0.002445936,1.085438,-1.158573,0.001885027,0.990719,-1.148183,0.1684732,1.241665,-1.112657,-0.1885583,1.229983,-1.159678,0.2064928,1.14976,-0.9162882,-0.2441705,1.01853,-1.185128,0.1634141,1.139145,-0.7006857,-0.203624,0.9175089,-0.9938075,0.111052,1.172301,-0.6310897,-0.2135922,0.8550289,-0.9253851,0.1238441,1.144198,-0.6754268,-0.1886248,0.88816,-0.959999,0.1265779,1.17496,-0.6168998,-0.2316036,0.8461916,-0.9322388,0.09267145,0.8132895,-1.133187,-0.08144835,0.8090495,-1.148096,0.06727248,0.5914881,-0.822607,-0.05926839,0.5898247,-0.8354477,0.04255384,0.3756305,-0.5203511,-0.03768289,0.3764749,-0.5311782,0.03355229,0.2970235,-0.4102805,-0.02982229,0.2987807,-0.4203745
146.601,1,-0.00892204,1.395493,-1.133801,-0.006925464,1.276011,-1.166447,-0.004783601,1.180681,-1.163049,-0.002630085,1.085407,-1.158962,0.001778632,0.990706,-1.148437,0.1681744,1.241654,-1.112582,-0.1887403,1.229957,-1.159597,0.2048149,1.151323,-0.915223,-0.2441267,1.018467,-1.185233,0.1626901,1.139905,-0.6994728,-0.2037172,0.9181217,-0.9935282,0.1103851,1.172839,-0.6297284,-0.2140169,0.8557735,-0.9250346,0.1231497,1.144852,-0.6741463,-0.1888852,0.8888765,-0.9595566,0.1259277,1.175487,-0.615555,-0.2319656,0.8468863,-0.9319873,0.09266996,0.8133518,-1.133187,-0.08144686,0.8089872,-1.148096,0.06727207,0.5915391,-0.8226155,-0.05926675,0.5897737,-0.8354392,0.04255438,0.3756706,-0.5203673,-0.03768113,0.3764347,-0.5311618,0.03355327,0.2970594,-0.4102996,-0.02982047,0.2987447,-0.4203554
146.6122,1,-0.00900051,1.395441,-1.133856,-0.007059842,1.27599,-1.166617,-0.004923761,1.180656,-1.163313,-0.002775103,1.085378,-1.159318,0.001692384,0.9906939,-1.148668,0.1679361,1.241626,-1.112505,-0.1888704,1.229948,-1.159566,0.2032703,1.152812,-0.9142209,-0.2434722,1.018334,-1.18585,0.1620848,1.140605,-0.6983325,-0.203199,0.9177822,-0.9942246,0.1097755,1.173404,-0.6285279,-0.2137381,0.8556124,-0.9256056,0.122558,1.145459,-0.6729668,-0.1884898,0.8886691,-0.9600866,0.125326,1.17608,-0.6143683,-0.2316292,0.8466657,-0.9326301,0.09266871,0.8134032,-1.133188,-0.08144559,0.8089357,-1.148095,0.06727165,0.5915815,-0.8226227,-0.05926538,0.5897315,-0.8354321,0.0425548,0.3757038,-0.5203811,-0.03767982,0.3764018,-0.5311485,0.03355405,0.2970893,-0.4103155,-0.0298191,0.2987151,-0.4203395
146.6234,1,-0.009147495,1.395454,-1.134055,-0.007214725,1.27598,-1.166737,-0.005052119,1.180649,-1.163368,-0.002876222,1.085374,-1.159311,0.001640171,0.9906933,-1.148654,0.1677075,1.241744,-1.112376,-0.1890073,1.229899,-1.159482,0.2014282,1.154719,-0.9130205,-0.2430098,1.018211,-1.1864,0.1613743,1.14144,-0.6969827,-0.2028266,0.9179066,-0.9946253,0.1090256,1.174098,-0.6271415,-0.2136134,0.8558826,-0.9259127,0.1218532,1.146184,-0.6715873,-0.1882442,0.8889025,-0.9603404,0.1245794,1.176819,-0.6129939,-0.2314509,0.8468863,-0.9330096,0.092668,0.813428,-1.133187,-0.08144489,0.808911,-1.148096,0.06727138,0.5916016,-0.822625,-0.0592646,0.5897114,-0.8354297,0.04255483,0.3757195,-0.5203865,-0.03767896,0.3763862,-0.5311427,0.03355417,0.2971036,-0.4103221,-0.02981827,0.298701,-0.4203327
146.6347,1,-0.009095877,1.395323,-1.134193,-0.007254452,1.275931,-1.167176,-0.005144417,1.180591,-1.16405,-0.003020614,1.085305,-1.160233,0.001541227,0.9906636,-1.149249,0.1674851,1.241538,-1.112428,-0.1890648,1.229939,-1.159808,0.1998203,1.156068,-0.912172,-0.2430288,1.0182,-1.186398,0.1607022,1.142071,-0.6960083,-0.2028485,0.9184672,-0.9943256,0.108362,1.174677,-0.6261362,-0.2137588,0.8566144,-0.9254784,0.1211889,1.146783,-0.6705949,-0.1883319,0.8895914,-0.9599047,0.1239199,1.177405,-0.6119946,-0.2315504,0.8475597,-0.9326162,0.09266639,0.8135009,-1.133191,-0.08144328,0.8088381,-1.148092,0.06727105,0.5916617,-0.8226379,-0.05926281,0.5896511,-0.835417,0.0425559,0.3757672,-0.5204082,-0.03767687,0.3763384,-0.5311214,0.03355575,0.2971466,-0.4103473,-0.02981606,0.2986579,-0.4203084
146.6462,1,-0.009015203,1.395304,-1.134325,-0.007216424,1.275918,-1.167334,-0.005130529,1.180577,-1.164228,-0.003030539,1.08529,-1.160432,0.001528889,0.9906576,-1.149368,0.1674058,1.241514,-1.112281,-0.1890359,1.229974,-1.159898,0.1986163,1.157181,-0.9113665,-0.2422197,1.018128,-1.18721,0.1600551,1.142788,-0.6951288,-0.201925,0.9181578,-0.9952855,0.1078311,1.175397,-0.6251711,-0.2128623,0.8564864,-0.9262799,0.1205675,1.147549,-0.6696844,-0.1874265,0.889415,-0.9607458,0.1234035,1.178065,-0.6110337,-0.2306184,0.8473731,-0.9334313,0.09266621,0.8135119,-1.133192,-0.08144307,0.8088271,-1.148091,0.06727117,0.5916708,-0.8226402,-0.05926254,0.5896423,-0.8354145,0.04255623,0.3757743,-0.5204116,-0.0376766,0.3763314,-0.5311177,0.03355607,0.2971531,-0.4103509,-0.02981573,0.2986515,-0.420304
146.6568,1,-0.009017944,1.395349,-1.134472,-0.007210076,1.275925,-1.167343,-0.00511229,1.180588,-1.164127,-0.003000349,1.085305,-1.16022,0.001546353,0.9906651,-1.149218,0.1673341,1.241634,-1.112016,-0.1890237,1.229967,-1.159848,0.1971774,1.158574,-0.9103654,-0.2418349,1.018092,-1.187649,0.1593277,1.143487,-0.6940492,-0.2014272,0.9182634,-0.9956737,0.1071825,1.176161,-0.624063,-0.2123311,0.8567646,-0.9265089,0.1198536,1.148316,-0.6685969,-0.1869157,0.889642,-0.9610388,0.1227621,1.178785,-0.6099256,-0.2300636,0.8476004,-0.9336541,0.09266651,0.8134971,-1.133191,-0.08144338,0.8088419,-1.148092,0.06727111,0.5916586,-0.8226374,-0.05926284,0.5896544,-0.8354174,0.04255596,0.3757648,-0.5204071,-0.03767696,0.3763413,-0.5311223,0.03355569,0.2971444,-0.4103459,-0.02981615,0.2986605,-0.4203091
146.6681,1,-0.008782566,1.395095,-1.134602,-0.007099301,1.275834,-1.168067,-0.00511682,1.18048,-1.165325,-0.003120452,1.085177,-1.161893,0.001444221,0.9906079,-1.150299,0.1671409,1.241164,-1.112136,-0.1889635,1.230061,-1.160677,0.1955718,1.159704,-0.9096299,-0.242057,1.018134,-1.187526,0.1586886,1.144067,-0.6931862,-0.2014848,0.9189205,-0.9952669,0.1066594,1.176859,-0.6231692,-0.2123227,0.8575746,-0.9259562,0.1192397,1.148988,-0.6677123,-0.1869437,0.8904071,-0.9605556,0.1222529,1.179445,-0.6090401,-0.2300375,0.8483649,-0.9330867,0.09266466,0.8135918,-1.133199,-0.08144152,0.8087472,-1.148084,0.06727087,0.591737,-0.8226573,-0.05926061,0.5895758,-0.8353977,0.04255721,0.3758276,-0.5204383,-0.03767422,0.3762783,-0.5310915,0.03355753,0.2972014,-0.4103811,-0.0298132,0.2986032,-0.4202746
146.6794,1,-0.008452535,1.394944,-1.134679,-0.006865472,1.275779,-1.168487,-0.004982859,1.180415,-1.166019,-0.003086865,1.0851,-1.16286,0.001440823,0.9905735,-1.150917,0.1671362,1.240838,-1.11206,-0.1887773,1.230174,-1.161239,0.1941649,1.160774,-0.908806,-0.2417685,1.018183,-1.187788,0.1581156,1.144455,-0.6922719,-0.2011614,0.9189475,-0.9955485,0.1061817,1.177288,-0.6222029,-0.2119304,0.8577549,-0.9260916,0.1186925,1.149417,-0.666766,-0.18659,0.8905485,-0.9607559,0.1217893,1.179849,-0.6080849,-0.229623,0.8484939,-0.9332108,0.09266436,0.8136192,-1.133205,-0.08144124,0.8087198,-1.148078,0.06727099,0.5917602,-0.8226661,-0.05926001,0.5895526,-0.8353889,0.04255778,0.3758467,-0.5204499,-0.03767341,0.3762591,-0.5310799,0.03355831,0.2972192,-0.4103938,-0.02981234,0.2985854,-0.4202617
146.6905,1,-0.008109897,1.39479,-1.134721,-0.006610632,1.275723,-1.168873,-0.004827112,1.18035,-1.16668,-0.003030837,1.085024,-1.163796,0.001451343,0.9905385,-1.151516,0.1671513,1.240509,-1.111949,-0.1885705,1.230283,-1.161795,0.19315,1.161536,-0.9081346,-0.2413998,1.018232,-1.188178,0.1575907,1.144941,-0.6915404,-0.2006351,0.9190344,-0.9959515,0.10575,1.177811,-0.6214204,-0.2112881,0.8580117,-0.9263275,0.118193,1.149941,-0.6660027,-0.1860089,0.8907496,-0.9610891,0.1213714,1.180348,-0.6073132,-0.22897,0.8487061,-0.9334152,0.0926643,0.8136391,-1.133211,-0.08144118,0.8086999,-1.148072,0.06727135,0.5917772,-0.8226739,-0.05925971,0.5895358,-0.8353812,0.04255843,0.3758608,-0.5204597,-0.03767282,0.3762453,-0.5310702,0.03355908,0.2972322,-0.4104043,-0.02981159,0.2985727,-0.4202513
146.7015,1,-0.007433027,1.394753,-1.135005,-0.006050289,1.275701,-1.169215,-0.004400551,1.180325,-1.167068,-0.002738953,1.084996,-1.16423,0.001597553,0.9905261,-1.151771,0.1674866,1.240261,-1.111794,-0.1880786,1.230509,-1.162319,0.1922327,1.162375,-0.9074064,-0.241137,1.018447,-1.18815,0.1570122,1.145481,-0.6907802,-0.2004398,0.9194893,-0.9957856,0.1052708,1.178404,-0.6206117,-0.2110038,0.8586318,-0.9260038,0.1176354,1.150546,-0.665223,-0.185773,0.8913226,-0.9608448,0.1209032,1.180895,-0.6065087,-0.2286671,0.8492761,-0.9330716,0.09266636,0.8135786,-1.133215,-0.08144322,0.8087604,-1.148068,0.06727213,0.5917284,-0.8226699,-0.05926177,0.5895846,-0.835385,0.04255801,0.3758231,-0.5204476,-0.03767496,0.3762828,-0.531082,0.03355825,0.2971985,-0.4103893,-0.02981383,0.2986062,-0.420266
146.7127,1,-0.007107049,1.394641,-1.135068,-0.005765319,1.275657,-1.169518,-0.004193783,1.180275,-1.167561,-0.002611399,1.084939,-1.164915,0.001653969,0.9904999,-1.152207,0.1675516,1.240019,-1.111603,-0.187835,1.230596,-1.162868,0.1921155,1.162477,-0.907063,-0.240361,1.018433,-1.188958,0.1565419,1.146292,-0.6904402,-0.1994864,0.9195698,-0.9965833,0.104865,1.179373,-0.6202978,-0.209978,0.8589196,-0.9266102,0.1171657,1.151483,-0.6649073,-0.1847878,0.8915438,-0.9615427,0.1204965,1.181808,-0.606184,-0.2276201,0.8495083,-0.9336577,0.09266704,0.8135694,-1.133219,-0.08144391,0.8087696,-1.148063,0.06727266,0.5917213,-0.822673,-0.05926222,0.5895915,-0.8353818,0.04255855,0.3758184,-0.5204489,-0.03767505,0.3762875,-0.5310802,0.03355876,0.2971947,-0.4103903,-0.02981386,0.2986099,-0.420265
146.7243,1,-0.006617218,1.394424,-1.135245,-0.005363911,1.275563,-1.170119,-0.003920317,1.180173,-1.168503,-0.002467155,1.084826,-1.166196,0.001708657,0.9904468,-1.153019,0.1676662,1.23956,-1.111634,-0.187498,1.230719,-1.163784,0.1915443,1.162687,-0.9067607,-0.239784,1.018439,-1.189403,0.1560623,1.146635,-0.6901127,-0.1989032,0.9196464,-0.9969923,0.1044682,1.179911,-0.6200023,-0.209349,0.8591612,-0.9268698,0.1166929,1.151967,-0.6645985,-0.1841868,0.8917469,-0.9618585,0.1201017,1.182297,-0.6058823,-0.2269615,0.8496923,-0.9339137,0.09266755,0.8135766,-1.133228,-0.08144443,0.8087624,-1.148055,0.06727335,0.5917284,-0.8226815,-0.05926239,0.5895847,-0.8353732,0.04255933,0.3758252,-0.5204578,-0.03767499,0.3762805,-0.5310716,0.03355938,0.2972014,-0.410399,-0.02981359,0.2986032,-0.4202561
146.7353,1,-0.006014436,1.39432,-1.135473,-0.004839122,1.275512,-1.170533,-0.003518283,1.180118,-1.169064,-0.002189249,1.084766,-1.166905,0.001847506,0.9904191,-1.153456,0.1679474,1.239242,-1.11153,-0.1870371,1.230888,-1.164502,0.1908179,1.163263,-0.9062086,-0.2394516,1.018565,-1.189492,0.1556257,1.147,-0.6895292,-0.1987111,0.9201103,-0.996879,0.1040943,1.180452,-0.6194561,-0.2091292,0.8597648,-0.926632,0.1162623,1.152447,-0.6640303,-0.1839868,0.8923298,-0.9616543,0.1197295,1.182808,-0.605333,-0.2267064,0.8502362,-0.933684,0.09266937,0.8135272,-1.133234,-0.08144625,0.8088118,-1.148049,0.06727409,0.5916886,-0.8226804,-0.05926406,0.5896244,-0.8353746,0.04255897,0.3757949,-0.52045,-0.03767663,0.3763111,-0.5310795,0.03355879,0.2971746,-0.4103886,-0.02981523,0.2986304,-0.4202665
146.7463,1,-0.005517721,1.394096,-1.135573,-0.004407078,1.275414,-1.171056,-0.003205597,1.180013,-1.169927,-0.001997411,1.084652,-1.168106,0.001934648,0.9903647,-1.154219,0.1681179,1.238784,-1.111549,-0.186666,1.230992,-1.1654,0.1908295,1.163227,-0.9060538,-0.2386572,1.018535,-1.190135,0.1555763,1.147441,-0.6893491,-0.1979152,0.9200915,-0.9975164,0.1040437,1.181104,-0.619378,-0.2083137,0.8599021,-0.9271325,0.116204,1.152991,-0.663886,-0.1831869,0.8924357,-0.9621953,0.1196732,1.183469,-0.60525,-0.2258565,0.8503147,-0.93419,0.09267035,0.8135166,-1.133242,-0.08144721,0.8088225,-1.148041,0.06727481,0.591681,-0.8226863,-0.05926484,0.589632,-0.8353684,0.04255947,0.3757901,-0.520454,-0.03767705,0.3763157,-0.5310752,0.03355917,0.297171,-0.4103918,-0.02981558,0.2986339,-0.4202631
146.7574,1,-0.005070746,1.393963,-1.135779,-0.003985137,1.275347,-1.171484,-0.002872705,1.179943,-1.170533,-0.001755148,1.084578,-1.168891,0.00205788,0.9903293,-1.154709,0.1683456,1.238476,-1.111575,-0.1862927,1.231081,-1.166193,0.1906151,1.163306,-0.9058893,-0.237975,1.018515,-1.190638,0.1554121,1.147509,-0.6891772,-0.1973098,0.9201477,-0.9979644,0.1038418,1.181352,-0.6193211,-0.2076899,0.8600909,-0.927465,0.1160251,1.153127,-0.663752,-0.1825781,0.8926035,-0.9625577,0.1194631,1.183751,-0.6051896,-0.2251992,0.850448,-0.9345304,0.09267193,0.813477,-1.133247,-0.08144879,0.808862,-1.148035,0.06727564,0.5916495,-0.8226866,-0.05926627,0.5896635,-0.8353683,0.04255953,0.3757666,-0.5204486,-0.03767827,0.3763397,-0.5310807,0.03355905,0.2971501,-0.4103847,-0.02981681,0.298655,-0.4202704
146.7687,1,-0.004404396,1.393924,-1.136041,-0.003382087,1.27532,-1.17179,-0.002385437,1.179915,-1.170873,-0.001385123,1.084548,-1.169266,0.002254248,0.9903156,-1.154931,0.1687686,1.238233,-1.111499,-0.1857507,1.23127,-1.166826,0.1903072,1.163655,-0.9055205,-0.2375075,1.018675,-1.190857,0.1552525,1.147654,-0.688799,-0.1970562,0.9204676,-0.9980572,0.1036452,1.181599,-0.6190199,-0.2074282,0.8605214,-0.9274623,0.1158502,1.153315,-0.6634069,-0.1823257,0.8930183,-0.9625764,0.1192577,1.184012,-0.6048811,-0.2249073,0.8508309,-0.9345373,0.09267446,0.8133906,-1.133251,-0.08145134,0.8089484,-1.148031,0.06727666,0.5915794,-0.8226787,-0.05926886,0.5897336,-0.835376,0.04255909,0.3757123,-0.5204297,-0.03768095,0.3763937,-0.5310996,0.03355801,0.2971015,-0.4103615,-0.0298194,0.2987032,-0.4202933
146.7796,1,-0.00370276,1.393789,-1.136106,-0.002753198,1.27526,-1.172105,-0.00188908,1.179852,-1.171389,-0.001022995,1.084481,-1.169982,0.002439409,0.9902826,-1.15538,0.1691669,1.237846,-1.111372,-0.1851902,1.23145,-1.167561,0.1905921,1.163442,-0.9053189,-0.2365936,1.018767,-1.191567,0.1552505,1.147922,-0.6886095,-0.1962669,0.9202438,-0.9989019,0.1036246,1.181968,-0.618893,-0.2066172,0.8604063,-0.9282118,0.1158374,1.153633,-0.6632451,-0.1815297,0.8928801,-0.9633579,0.1192307,1.184385,-0.6047478,-0.2240741,0.8506761,-0.9352871,0.0926767,0.8133191,-1.133257,-0.08145359,0.8090199,-1.148026,0.06727758,0.5915215,-0.8226746,-0.0592711,0.5897914,-0.8353803,0.04255879,0.3756677,-0.5204161,-0.03768319,0.3764381,-0.5311133,0.03355727,0.2970618,-0.4103446,-0.02982163,0.2987429,-0.4203106
146.7911,1,-0.003130496,1.393688,-1.136234,-0.002223909,1.27521,-1.172401,-0.001461923,1.179801,-1.171821,-0.0006994903,1.084426,-1.170549,0.002606869,0.9902561,-1.155732,0.1695105,1.23755,-1.111299,-0.184714,1.231586,-1.168224,0.1907521,1.163253,-0.9051883,-0.2359213,1.018837,-1.192065,0.1551437,1.148001,-0.6885034,-0.1957078,0.920263,-0.9994022,0.1034862,1.182094,-0.6188335,-0.2060393,0.8605096,-0.9286382,0.1157245,1.153712,-0.6631488,-0.1809659,0.8929758,-0.9638013,0.1190895,1.184541,-0.6046906,-0.2234712,0.8507395,-0.9357201,0.09267873,0.8132522,-1.133261,-0.08145559,0.8090868,-1.148022,0.06727844,0.5914674,-0.8226697,-0.05927303,0.5898457,-0.8353847,0.04255843,0.3756258,-0.5204024,-0.03768519,0.3764802,-0.5311263,0.03355649,0.2970246,-0.4103277,-0.02982363,0.2987804,-0.4203265
146.8018,1,-0.002456069,1.393652,-1.136476,-0.001611441,1.275184,-1.172677,-0.000962764,1.179773,-1.172123,-0.0003150702,1.084398,-1.170878,0.002809465,0.9902432,-1.155923,0.1699516,1.237313,-1.111223,-0.1841599,1.231774,-1.168847,0.1908353,1.163183,-0.9050158,-0.2355892,1.019053,-1.192461,0.1549588,1.148118,-0.6883622,-0.19559,0.9205335,-0.999726,0.1032792,1.182292,-0.6187482,-0.2059068,0.8608059,-0.9289379,0.1155323,1.153856,-0.6630247,-0.1808434,0.8932786,-0.9641021,0.1188785,1.184758,-0.604604,-0.2233248,0.8510153,-0.9360257,0.09268108,0.8131616,-1.133264,-0.08145796,0.8091775,-1.148019,0.06727916,0.5913937,-0.8226609,-0.05927563,0.5899192,-0.8353936,0.04255763,0.3755685,-0.5203821,-0.03768781,0.3765371,-0.5311469,0.03355509,0.2969733,-0.4103032,-0.02982643,0.2988311,-0.4203515
146.8133,1,-0.001984477,1.393495,-1.136576,-0.001181751,1.275106,-1.173035,-0.0006240308,1.179694,-1.17269,-6.860495E-05,1.084315,-1.171653,0.0029324,0.9902028,-1.156411,0.1701982,1.236974,-1.111245,-0.1837754,1.23186,-1.169541,0.190764,1.163242,-0.9048625,-0.2349387,1.019072,-1.193125,0.1550014,1.148183,-0.6881897,-0.1950053,0.9202707,-1.00052,0.1032708,1.18243,-0.6186496,-0.2052967,0.8605859,-0.9296926,0.1155594,1.153938,-0.6628802,-0.1802489,0.8930584,-0.964868,0.1188617,1.184924,-0.6045014,-0.2227006,0.8507714,-0.9367821,0.09268242,0.8131219,-1.133269,-0.08145931,0.8092172,-1.148013,0.06727991,0.5913618,-0.8226604,-0.05927682,0.589951,-0.835394,0.04255784,0.3755444,-0.5203761,-0.03768897,0.3765612,-0.5311526,0.03355506,0.296952,-0.4102951,-0.02982742,0.2988526,-0.4203591
146.8244,1,-0.001459837,1.393349,-1.136528,-0.0007090867,1.275041,-1.173252,-0.0002493858,1.179628,-1.17312,0.0002067983,1.084247,-1.172298,0.00307253,0.9901682,-1.156822,0.1704758,1.236634,-1.111108,-0.1833509,1.231974,-1.170094,0.1908424,1.16312,-0.9046283,-0.2344613,1.01917,-1.193663,0.1549565,1.148275,-0.687961,-0.1945787,0.9202714,-1.001098,0.1031997,1.182557,-0.6184582,-0.2048362,0.860607,-0.9302478,0.115506,1.154039,-0.6626671,-0.1798081,0.8930903,-0.9654275,0.1187859,1.185062,-0.6043065,-0.222227,0.8507713,-0.93734,0.09268391,0.8130706,-1.133273,-0.0814608,0.8092684,-1.148009,0.06728047,0.5913205,-0.8226579,-0.05927828,0.5899925,-0.8353966,0.04255742,0.3755127,-0.5203668,-0.0376904,0.3765931,-0.5311622,0.0335544,0.2969236,-0.4102835,-0.029829,0.2988809,-0.4203711
146.8356,1,-0.001074731,1.393161,-1.136626,-0.0003652573,1.274945,-1.173642,1.558661E-05,1.179531,-1.173748,0.0003918707,1.084148,-1.173161,0.003162354,0.9901195,-1.157365,0.1706374,1.236287,-1.111175,-0.1830446,1.23202,-1.170747,0.1904102,1.163526,-0.9043716,-0.2344595,1.019239,-1.193847,0.1549823,1.148351,-0.6876518,-0.1946403,0.920598,-1.001136,0.1032218,1.18254,-0.618105,-0.2049119,0.8608859,-0.9303288,0.1155362,1.154064,-0.6623392,-0.1798763,0.8933889,-0.965485,0.1188112,1.185048,-0.6039575,-0.2223044,0.8510587,-0.9374285,0.09268484,0.8130493,-1.133279,-0.0814617,0.8092897,-1.148004,0.06728092,0.5913038,-0.8226599,-0.05927917,0.5900091,-0.8353946,0.04255742,0.3755006,-0.5203656,-0.03769121,0.3766053,-0.5311632,0.03355429,0.2969131,-0.410281,-0.02982962,0.2988914,-0.4203731
146.847,1,-0.000629276,1.392948,-1.136778,2.616644E-05,1.274831,-1.174109,0.0003158748,1.179417,-1.174469,0.0005999506,1.084032,-1.174136,0.003263623,0.9900627,-1.157976,0.1708194,1.235895,-1.111272,-0.1826965,1.232073,-1.171515,0.189978,1.163819,-0.9041705,-0.2338944,1.019242,-1.194641,0.1548631,1.148412,-0.6874158,-0.1941418,0.9201556,-1.002146,0.1031564,1.182454,-0.6177572,-0.2044001,0.8604348,-0.9313437,0.115441,1.154058,-0.662051,-0.1793716,0.8929459,-0.9664974,0.1187598,1.184949,-0.6036225,-0.221791,0.850605,-0.9384437,0.09268585,0.8130252,-1.133285,-0.08146271,0.8093138,-1.147998,0.06728154,0.5912849,-0.8226622,-0.05927998,0.5900282,-0.8353924,0.04255772,0.3754867,-0.5203644,-0.03769195,0.3766193,-0.5311643,0.03355435,0.2969011,-0.4102786,-0.02983037,0.2989037,-0.4203758
146.8579,1,-0.0002916455,1.39276,-1.136816,0.0003343821,1.274734,-1.174435,0.0005574822,1.179321,-1.175028,0.0007739663,1.083936,-1.174929,0.003349453,0.9900144,-1.158478,0.1709628,1.235567,-1.111312,-0.1824201,1.232098,-1.172109,0.1897065,1.163988,-0.9040011,-0.2335506,1.019251,-1.195233,0.1548773,1.148411,-0.6872129,-0.1938408,0.9200911,-1.002766,0.103233,1.182397,-0.6174809,-0.2041228,0.8603461,-0.9319876,0.1154748,1.154047,-0.6618156,-0.1790829,0.892871,-0.9671203,0.1188469,1.184868,-0.6033537,-0.2215099,0.850517,-0.9390979,0.09268668,0.8130041,-1.133289,-0.08146358,0.8093349,-1.147993,0.06728202,0.5912683,-0.8226638,-0.05928081,0.5900447,-0.8353907,0.04255769,0.3754745,-0.5203629,-0.0376927,0.3766315,-0.5311658,0.0335542,0.2968904,-0.4102761,-0.02983102,0.2989142,-0.4203784
146.8689,1,-3.20673E-05,1.392445,-1.136853,0.0005657673,1.274569,-1.174941,0.0007253587,1.179159,-1.175913,0.0008774102,1.083774,-1.176194,0.003391713,0.9899333,-1.159278,0.1709837,1.235108,-1.111471,-0.1822174,1.232045,-1.172872,0.1886947,1.164789,-0.9036388,-0.2336919,1.01923,-1.195518,0.1549243,1.14834,-0.6867472,-0.1940382,0.920379,-1.002881,0.1033688,1.182233,-0.6169041,-0.204359,0.8605728,-0.93216,0.1155506,1.153952,-0.6612999,-0.1792997,0.8931274,-0.9672512,0.1189983,1.184672,-0.6027887,-0.2217426,0.8507504,-0.939288,0.09268704,0.8130165,-1.133297,-0.08146392,0.8093225,-1.147986,0.0672825,0.5912794,-0.8226721,-0.05928087,0.5900337,-0.8353824,0.04255849,0.3754842,-0.5203722,-0.03769237,0.3766216,-0.5311565,0.03355497,0.2968999,-0.4102857,-0.02983075,0.2989049,-0.4203688
